sales_id,order_id,full_date,year,quarter,month,month_name,region_name,country,sales_manager,channel_name,category,subcategory,product_name,customer_name,units_sold,revenue,cost,profit,discount_pct
6923,SO-20250114-001,2025-01-14,2025,1,1,January,North America,USA,Ava Brooks,Direct,Services,Consulting,Forecast Optimization,Bright Core Labs,3,18071.1,9000.0,9071.1,0.03
6924,SO-20250114-002,2025-01-14,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Automation,RPA,Intelligent Document Processing,Atlas Telecom,1,5800.0,3550.0,2250.0,0.0
6925,SO-20250114-003,2025-01-14,2025,1,1,January,North America,USA,Ava Brooks,Direct,Automation,RPA,RPA Bot License,Bright Core Labs,2,8200.0,5000.0,3200.0,0.0
6926,SO-20250114-004,2025-01-14,2025,1,1,January,North America,USA,Ava Brooks,Online,Services,Consulting,Forecast Optimization,Axis Health,4,24840.0,12000.0,12840.0,0.0
6927,SO-20250114-005,2025-01-14,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Analytics Advisory,Pioneer Manufacturing,4,20534.4,10400.0,10134.4,0.07
6928,SO-20250115-001,2025-01-15,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Software,BI,Power BI Premium,Zenith Logistics,3,9120.0,5850.0,3270.0,0.05
6929,SO-20250115-002,2025-01-15,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Automation,RPA,Intelligent Document Processing,Nova Retail,2,10440.0,7100.0,3340.0,0.1
6930,SO-20250115-003,2025-01-15,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Platform,Cloud,Data Platform Subscription,Bright Core Labs,4,30787.8,17200.0,13587.8,0.03
6931,SO-20250115-004,2025-01-15,2025,1,1,January,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Starter,Bright Core Labs,7,17290.0,10850.0,6440.0,0.05
6932,SO-20250115-005,2025-01-15,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Data,Warehouse,SQL Warehouse Starter,Zenith Logistics,3,7254.0,4650.0,2604.0,0.07
6933,SO-20250115-006,2025-01-15,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Software,BI,Power BI Pro,Vertex Finance,3,3492.0,2160.0,1332.0,0.03
6934,SO-20250115-007,2025-01-15,2025,1,1,January,North America,USA,Ava Brooks,Direct,Platform,Cloud,Data Platform Subscription,Zenith Logistics,1,7935.0,4300.0,3635.0,0.0
6935,SO-20250115-008,2025-01-15,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Platform,Cloud,Data Platform Subscription,Bright Core Labs,3,21424.5,12900.0,8524.5,0.1
6936,SO-20250115-009,2025-01-15,2025,1,1,January,Europe,Spain,Liam Carter,Online,Services,Consulting,Forecast Optimization,Axis Health,5,30118.5,15000.0,15118.5,0.03
6937,SO-20250116-001,2025-01-16,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Starter,Bright Core Labs,1,2600.0,1550.0,1050.0,0.0
6938,SO-20250116-002,2025-01-16,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Enterprise,Axis Health,5,31000.0,18000.0,13000.0,0.0
6939,SO-20250116-003,2025-01-16,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Services,Consulting,Analytics Advisory,Bright Core Labs,1,5244.0,2600.0,2644.0,0.05
6940,SO-20250116-004,2025-01-16,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Software,BI,Power BI Premium,Summit Foods,4,11904.0,7800.0,4104.0,0.07
6941,SO-20250116-005,2025-01-16,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,Data Platform Subscription,Axis Health,7,51656.85,30100.0,21556.85,0.07
6942,SO-20250116-006,2025-01-16,2025,1,1,January,North America,USA,Ava Brooks,Partner,Automation,RPA,RPA Bot License,Urban Mobility Co,7,27265.0,17500.0,9765.0,0.05
6943,SO-20250116-007,2025-01-16,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Enterprise,Urban Mobility Co,1,5890.0,3600.0,2290.0,0.05
6944,SO-20250117-001,2025-01-17,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Platform,Cloud,ML Forecast Add-on,Pioneer Manufacturing,7,26951.4,15400.0,11551.4,0.07
6945,SO-20250117-002,2025-01-17,2025,1,1,January,North America,USA,Ava Brooks,Online,Platform,Cloud,Data Platform Subscription,Vertex Finance,6,44277.3,25800.0,18477.3,0.07
6946,SO-20250117-003,2025-01-17,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Starter,Summit Foods,2,4836.0,3100.0,1736.0,0.07
6947,SO-20250117-004,2025-01-17,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Platform,Cloud,ML Forecast Add-on,Vertex Finance,2,7866.0,4400.0,3466.0,0.05
6948,SO-20250117-005,2025-01-17,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Software,BI,Power BI Premium,Blue Peak Energy,1,2976.0,1950.0,1026.0,0.07
6949,SO-20250117-006,2025-01-17,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Software,BI,Power BI Premium,Summit Foods,8,23808.0,15600.0,8208.0,0.07
6950,SO-20250117-007,2025-01-17,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Automation,RPA,RPA Bot License,Atlas Telecom,7,25830.0,17500.0,8330.0,0.1
6951,SO-20250117-008,2025-01-17,2025,1,1,January,North America,USA,Ava Brooks,Online,Services,Consulting,Analytics Advisory,Axis Health,2,10267.2,5200.0,5067.2,0.07
6952,SO-20250118-001,2025-01-18,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Services,Consulting,Analytics Advisory,Zenith Logistics,2,11040.0,5200.0,5840.0,0.0
6953,SO-20250118-002,2025-01-18,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Premium,Atlas Telecom,3,9120.0,5850.0,3270.0,0.05
6954,SO-20250118-003,2025-01-18,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Enterprise,Bright Core Labs,2,12400.0,7200.0,5200.0,0.0
6955,SO-20250118-004,2025-01-18,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Data,Warehouse,SQL Warehouse Enterprise,Blue Peak Energy,6,35340.0,21600.0,13740.0,0.05
6956,SO-20250118-005,2025-01-18,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Data,Warehouse,SQL Warehouse Starter,Bright Core Labs,1,2600.0,1550.0,1050.0,0.0
6957,SO-20250118-006,2025-01-18,2025,1,1,January,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Enterprise,Summit Foods,7,43400.0,25200.0,18200.0,0.0
6958,SO-20250118-007,2025-01-18,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Analytics Advisory,Axis Health,8,41952.0,20800.0,21152.0,0.05
6959,SO-20250118-008,2025-01-18,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Services,Consulting,Forecast Optimization,Nova Retail,2,12047.4,6000.0,6047.4,0.03
6960,SO-20250118-009,2025-01-18,2025,1,1,January,North America,USA,Ava Brooks,Partner,Platform,Cloud,ML Forecast Add-on,Nova Retail,2,8031.6,4400.0,3631.6,0.03
6961,SO-20250118-010,2025-01-18,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Enterprise,Urban Mobility Co,1,5766.0,3600.0,2166.0,0.07
6962,SO-20250118-011,2025-01-18,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Pro,Pioneer Manufacturing,1,1140.0,720.0,420.0,0.05
6963,SO-20250119-001,2025-01-19,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Pro,Axis Health,1,1200.0,720.0,480.0,0.0
6964,SO-20250119-002,2025-01-19,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Data,Warehouse,SQL Warehouse Enterprise,Axis Health,5,27900.0,18000.0,9900.0,0.1
6965,SO-20250119-003,2025-01-19,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,Data Platform Subscription,Axis Health,2,15076.5,8600.0,6476.5,0.05
6966,SO-20250119-004,2025-01-19,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Enterprise,Pioneer Manufacturing,1,6014.0,3600.0,2414.0,0.03
6967,SO-20250119-005,2025-01-19,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Automation,RPA,RPA Bot License,Blue Peak Energy,7,25830.0,17500.0,8330.0,0.1
6968,SO-20250119-006,2025-01-19,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Platform,Cloud,Data Platform Subscription,Zenith Logistics,5,39675.0,21500.0,18175.0,0.0
6969,SO-20250119-007,2025-01-19,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Forecast Optimization,Vertex Finance,2,11550.6,6000.0,5550.6,0.07
6970,SO-20250120-001,2025-01-20,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,RPA Bot License,Atlas Telecom,3,11931.0,7500.0,4431.0,0.03
6971,SO-20250120-002,2025-01-20,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Platform,Cloud,Data Platform Subscription,Axis Health,3,22138.65,12900.0,9238.65,0.07
6972,SO-20250120-003,2025-01-20,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Services,Consulting,Forecast Optimization,Vertex Finance,2,12047.4,6000.0,6047.4,0.03
6973,SO-20250120-004,2025-01-20,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Automation,RPA,Intelligent Document Processing,Urban Mobility Co,2,10788.0,7100.0,3688.0,0.07
6974,SO-20250120-005,2025-01-20,2025,1,1,January,North America,USA,Ava Brooks,Partner,Services,Consulting,Forecast Optimization,Pioneer Manufacturing,8,46202.4,24000.0,22202.4,0.07
6975,SO-20250120-006,2025-01-20,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Automation,RPA,Intelligent Document Processing,Urban Mobility Co,6,34800.0,21300.0,13500.0,0.0
6976,SO-20250120-007,2025-01-20,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Enterprise,Axis Health,5,30070.0,18000.0,12070.0,0.03
6977,SO-20250121-001,2025-01-21,2025,1,1,January,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Premium,Summit Foods,6,18240.0,11700.0,6540.0,0.05
6978,SO-20250121-002,2025-01-21,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Automation,RPA,RPA Bot License,Axis Health,3,12300.0,7500.0,4800.0,0.0
6979,SO-20250121-003,2025-01-21,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Automation,RPA,RPA Bot License,Urban Mobility Co,6,23370.0,15000.0,8370.0,0.05
6980,SO-20250121-004,2025-01-21,2025,1,1,January,North America,USA,Ava Brooks,Online,Automation,RPA,RPA Bot License,Urban Mobility Co,8,31816.0,20000.0,11816.0,0.03
6981,SO-20250121-005,2025-01-21,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Forecast Optimization,Urban Mobility Co,6,35397.0,18000.0,17397.0,0.05
6982,SO-20250121-006,2025-01-21,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Data,Warehouse,SQL Warehouse Starter,Urban Mobility Co,6,15132.0,9300.0,5832.0,0.03
6983,SO-20250121-007,2025-01-21,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Services,Consulting,Analytics Advisory,Summit Foods,2,10708.8,5200.0,5508.8,0.03
6984,SO-20250121-008,2025-01-21,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Automation,RPA,RPA Bot License,Pioneer Manufacturing,1,4100.0,2500.0,1600.0,0.0
6985,SO-20250122-001,2025-01-22,2025,1,1,January,North America,USA,Ava Brooks,Partner,Platform,Cloud,ML Forecast Add-on,Summit Foods,7,28980.0,15400.0,13580.0,0.0
6986,SO-20250122-002,2025-01-22,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Automation,RPA,RPA Bot License,Nova Retail,6,22878.0,15000.0,7878.0,0.07
6987,SO-20250122-003,2025-01-22,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Platform,Cloud,Data Platform Subscription,Bright Core Labs,3,23090.85,12900.0,10190.85,0.03
6988,SO-20250122-004,2025-01-22,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Pro,Nova Retail,6,6840.0,4320.0,2520.0,0.05
6989,SO-20250122-005,2025-01-22,2025,1,1,January,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Premium,Blue Peak Energy,4,11520.0,7800.0,3720.0,0.1
6990,SO-20250122-006,2025-01-22,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Platform,Cloud,ML Forecast Add-on,Urban Mobility Co,6,24840.0,13200.0,11640.0,0.0
6991,SO-20250122-007,2025-01-22,2025,1,1,January,North America,USA,Ava Brooks,Online,Services,Consulting,Analytics Advisory,Atlas Telecom,4,19872.0,10400.0,9472.0,0.1
6992,SO-20250122-008,2025-01-22,2025,1,1,January,North America,USA,Ava Brooks,Direct,Automation,RPA,Intelligent Document Processing,Nova Retail,8,45008.0,28400.0,16608.0,0.03
6993,SO-20250123-001,2025-01-23,2025,1,1,January,Europe,Spain,Liam Carter,Online,Platform,Cloud,Data Platform Subscription,Zenith Logistics,4,30153.0,17200.0,12953.0,0.05
6994,SO-20250123-002,2025-01-23,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Data,Warehouse,SQL Warehouse Enterprise,Atlas Telecom,8,46128.0,28800.0,17328.0,0.07
6995,SO-20250123-003,2025-01-23,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Platform,Cloud,ML Forecast Add-on,Blue Peak Energy,2,7452.0,4400.0,3052.0,0.1
6996,SO-20250123-004,2025-01-23,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Services,Consulting,Forecast Optimization,Pioneer Manufacturing,4,23598.0,12000.0,11598.0,0.05
6997,SO-20250123-005,2025-01-23,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Premium,Urban Mobility Co,4,11904.0,7800.0,4104.0,0.07
6998,SO-20250123-006,2025-01-23,2025,1,1,January,North America,USA,Ava Brooks,Partner,Platform,Cloud,Data Platform Subscription,Zenith Logistics,2,14759.1,8600.0,6159.1,0.07
6999,SO-20250123-007,2025-01-23,2025,1,1,January,North America,USA,Ava Brooks,Direct,Data,Warehouse,SQL Warehouse Enterprise,Pioneer Manufacturing,6,34596.0,21600.0,12996.0,0.07
7000,SO-20250123-008,2025-01-23,2025,1,1,January,North America,USA,Ava Brooks,Direct,Software,BI,Power BI Pro,Vertex Finance,4,4800.0,2880.0,1920.0,0.0
7001,SO-20250123-009,2025-01-23,2025,1,1,January,Europe,Spain,Liam Carter,Online,Platform,Cloud,Data Platform Subscription,Blue Peak Energy,3,22138.65,12900.0,9238.65,0.07
7002,SO-20250123-010,2025-01-23,2025,1,1,January,North America,USA,Ava Brooks,Partner,Services,Consulting,Forecast Optimization,Atlas Telecom,4,24840.0,12000.0,12840.0,0.0
7003,SO-20250124-001,2025-01-24,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,ML Forecast Add-on,Blue Peak Energy,8,33120.0,17600.0,15520.0,0.0
7004,SO-20250124-002,2025-01-24,2025,1,1,January,North America,USA,Ava Brooks,Direct,Services,Consulting,Forecast Optimization,Blue Peak Energy,4,23101.2,12000.0,11101.2,0.07
7005,SO-20250124-003,2025-01-24,2025,1,1,January,North America,USA,Ava Brooks,Partner,Software,BI,Power BI Premium,Vertex Finance,5,15200.0,9750.0,5450.0,0.05
7006,SO-20250124-004,2025-01-24,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Starter,Urban Mobility Co,4,10088.0,6200.0,3888.0,0.03
7007,SO-20250124-005,2025-01-24,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Pro,Atlas Telecom,3,3240.0,2160.0,1080.0,0.1
7008,SO-20250124-006,2025-01-24,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Urban Mobility Co,6,15132.0,9300.0,5832.0,0.03
7009,SO-20250124-007,2025-01-24,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Services,Consulting,Analytics Advisory,Atlas Telecom,1,5354.4,2600.0,2754.4,0.03
7010,SO-20250124-008,2025-01-24,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Enterprise,Zenith Logistics,1,6200.0,3600.0,2600.0,0.0
7011,SO-20250124-009,2025-01-24,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Starter,Urban Mobility Co,3,7410.0,4650.0,2760.0,0.05
7012,SO-20250124-010,2025-01-24,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Platform,Cloud,ML Forecast Add-on,Zenith Logistics,6,23598.0,13200.0,10398.0,0.05
7013,SO-20250124-011,2025-01-24,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Services,Consulting,Analytics Advisory,Summit Foods,3,15732.0,7800.0,7932.0,0.05
7014,SO-20250124-012,2025-01-24,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Software,BI,Power BI Pro,Urban Mobility Co,6,6984.0,4320.0,2664.0,0.03
7015,SO-20250124-013,2025-01-24,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Partner,Services,Consulting,Forecast Optimization,Urban Mobility Co,4,23598.0,12000.0,11598.0,0.05
7016,SO-20250124-014,2025-01-24,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Starter,Urban Mobility Co,6,14508.0,9300.0,5208.0,0.07
7017,SO-20250125-001,2025-01-25,2025,1,1,January,North America,USA,Ava Brooks,Partner,Services,Consulting,Analytics Advisory,Urban Mobility Co,4,21417.6,10400.0,11017.6,0.03
7018,SO-20250125-002,2025-01-25,2025,1,1,January,Europe,Spain,Liam Carter,Online,Data,Warehouse,SQL Warehouse Starter,Summit Foods,1,2522.0,1550.0,972.0,0.03
7019,SO-20250125-003,2025-01-25,2025,1,1,January,North America,USA,Ava Brooks,Online,Software,BI,Power BI Premium,Summit Foods,7,22400.0,13650.0,8750.0,0.0
7020,SO-20250126-001,2025-01-26,2025,1,1,January,North America,USA,Ava Brooks,Partner,Software,BI,Power BI Premium,Summit Foods,4,11904.0,7800.0,4104.0,0.07
7021,SO-20250126-002,2025-01-26,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Automation,RPA,RPA Bot License,Bright Core Labs,8,32800.0,20000.0,12800.0,0.0
7022,SO-20250126-003,2025-01-26,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Data,Warehouse,SQL Warehouse Starter,Pioneer Manufacturing,7,16926.0,10850.0,6076.0,0.07
7023,SO-20250126-004,2025-01-26,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Automation,RPA,RPA Bot License,Vertex Finance,4,15908.0,10000.0,5908.0,0.03
7024,SO-20250126-005,2025-01-26,2025,1,1,January,North America,USA,Ava Brooks,Direct,Platform,Cloud,Data Platform Subscription,Summit Foods,5,39675.0,21500.0,18175.0,0.0
7025,SO-20250126-006,2025-01-26,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,1,2340.0,1550.0,790.0,0.1
7026,SO-20250127-001,2025-01-27,2025,1,1,January,North America,USA,Ava Brooks,Partner,Data,Warehouse,SQL Warehouse Starter,Vertex Finance,2,4940.0,3100.0,1840.0,0.05
7027,SO-20250127-002,2025-01-27,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Services,Consulting,Forecast Optimization,Axis Health,1,5899.5,3000.0,2899.5,0.05
7028,SO-20250127-003,2025-01-27,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Data,Warehouse,SQL Warehouse Enterprise,Axis Health,3,16740.0,10800.0,5940.0,0.1
7029,SO-20250127-004,2025-01-27,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Software,BI,Power BI Pro,Atlas Telecom,7,7560.0,5040.0,2520.0,0.1
7030,SO-20250127-005,2025-01-27,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Platform,Cloud,ML Forecast Add-on,Axis Health,7,28980.0,15400.0,13580.0,0.0
7031,SO-20250127-006,2025-01-27,2025,1,1,January,Europe,Spain,Liam Carter,Partner,Software,BI,Power BI Pro,Nova Retail,5,5580.0,3600.0,1980.0,0.07
7032,SO-20250127-007,2025-01-27,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Forecast Optimization,Urban Mobility Co,8,47196.0,24000.0,23196.0,0.05
7033,SO-20250128-001,2025-01-28,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Forecast Optimization,Nova Retail,4,23101.2,12000.0,11101.2,0.07
7034,SO-20250128-002,2025-01-28,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Services,Consulting,Analytics Advisory,Vertex Finance,6,30801.6,15600.0,15201.6,0.07
7035,SO-20250128-003,2025-01-28,2025,1,1,January,North America,USA,Ava Brooks,Online,Data,Warehouse,SQL Warehouse Enterprise,Axis Health,4,23560.0,14400.0,9160.0,0.05
7036,SO-20250128-004,2025-01-28,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Services,Consulting,Forecast Optimization,Vertex Finance,1,5899.5,3000.0,2899.5,0.05
7037,SO-20250128-005,2025-01-28,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Automation,RPA,RPA Bot License,Urban Mobility Co,8,32800.0,20000.0,12800.0,0.0
7038,SO-20250128-006,2025-01-28,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Bright Core Labs,7,18200.0,10850.0,7350.0,0.0
7039,SO-20250128-007,2025-01-28,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Services,Consulting,Forecast Optimization,Axis Health,6,37260.0,18000.0,19260.0,0.0
7040,SO-20250128-008,2025-01-28,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Automation,RPA,RPA Bot License,Vertex Finance,5,20500.0,12500.0,8000.0,0.0
7041,SO-20250128-009,2025-01-28,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Services,Consulting,Forecast Optimization,Blue Peak Energy,4,23101.2,12000.0,11101.2,0.07
7042,SO-20250128-010,2025-01-28,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Platform,Cloud,Data Platform Subscription,Atlas Telecom,2,15870.0,8600.0,7270.0,0.0
7043,SO-20250128-011,2025-01-28,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Software,BI,Power BI Pro,Atlas Telecom,7,8400.0,5040.0,3360.0,0.0
7044,SO-20250128-012,2025-01-28,2025,1,1,January,North America,USA,Ava Brooks,Partner,Software,BI,Power BI Premium,Blue Peak Energy,5,14880.0,9750.0,5130.0,0.07
7045,SO-20250128-013,2025-01-28,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Services,Consulting,Analytics Advisory,Nova Retail,2,10267.2,5200.0,5067.2,0.07
7046,SO-20250128-014,2025-01-28,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Data,Warehouse,SQL Warehouse Starter,Summit Foods,4,9880.0,6200.0,3680.0,0.05
7047,SO-20250129-001,2025-01-29,2025,1,1,January,Europe,Spain,Liam Carter,Direct,Services,Consulting,Forecast Optimization,Axis Health,7,43470.0,21000.0,22470.0,0.0
7048,SO-20250129-002,2025-01-29,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Services,Consulting,Forecast Optimization,Axis Health,7,42165.9,21000.0,21165.9,0.03
7049,SO-20250129-003,2025-01-29,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Software,BI,Power BI Pro,Vertex Finance,1,1116.0,720.0,396.0,0.07
7050,SO-20250129-004,2025-01-29,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Services,Consulting,Forecast Optimization,Urban Mobility Co,4,23598.0,12000.0,11598.0,0.05
7051,SO-20250129-005,2025-01-29,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Data,Warehouse,SQL Warehouse Enterprise,Zenith Logistics,4,23560.0,14400.0,9160.0,0.05
7052,SO-20250129-006,2025-01-29,2025,1,1,January,Middle East,UAE,Noah Hassan,Online,Platform,Cloud,ML Forecast Add-on,Vertex Finance,7,26951.4,15400.0,11551.4,0.07
7053,SO-20250130-001,2025-01-30,2025,1,1,January,North America,USA,Ava Brooks,Direct,Services,Consulting,Analytics Advisory,Atlas Telecom,3,16063.2,7800.0,8263.2,0.03
7054,SO-20250130-002,2025-01-30,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Automation,RPA,Intelligent Document Processing,Blue Peak Energy,1,5394.0,3550.0,1844.0,0.07
7055,SO-20250130-003,2025-01-30,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Automation,RPA,Intelligent Document Processing,Nova Retail,1,5394.0,3550.0,1844.0,0.07
7056,SO-20250130-004,2025-01-30,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Platform,Cloud,ML Forecast Add-on,Zenith Logistics,2,7866.0,4400.0,3466.0,0.05
7057,SO-20250130-005,2025-01-30,2025,1,1,January,North America,USA,Ava Brooks,Online,Services,Consulting,Analytics Advisory,Atlas Telecom,6,33120.0,15600.0,17520.0,0.0
7058,SO-20250130-006,2025-01-30,2025,1,1,January,Middle East,UAE,Noah Hassan,Direct,Software,BI,Power BI Pro,Nova Retail,1,1080.0,720.0,360.0,0.1
7059,SO-20250130-007,2025-01-30,2025,1,1,January,North America,USA,Ava Brooks,Online,Automation,RPA,RPA Bot License,Summit Foods,3,11685.0,7500.0,4185.0,0.05
7060,SO-20250131-001,2025-01-31,2025,1,1,January,Europe,Spain,Liam Carter,Online,Services,Consulting,Analytics Advisory,Axis Health,6,29808.0,15600.0,14208.0,0.1
7061,SO-20250131-002,2025-01-31,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Software,BI,Power BI Pro,Vertex Finance,7,7812.0,5040.0,2772.0,0.07
7062,SO-20250131-003,2025-01-31,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Online,Data,Warehouse,SQL Warehouse Starter,Blue Peak Energy,6,15600.0,9300.0,6300.0,0.0
7063,SO-20250131-004,2025-01-31,2025,1,1,January,LATAM,Mexico,Mia Sanchez,Direct,Platform,Cloud,ML Forecast Add-on,Zenith Logistics,3,11550.6,6600.0,4950.6,0.07
7064,SO-20250131-005,2025-01-31,2025,1,1,January,Middle East,UAE,Noah Hassan,Partner,Data,Warehouse,SQL Warehouse Enterprise,Atlas Telecom,8,47120.0,28800.0,18320.0,0.05
7065,SO-20250201-001,2025-02-01,2025,1,2,February,North America,USA,Ava Brooks,Partner,Data,Warehouse,SQL Warehouse Enterprise,Axis Health,3,18042.0,10800.0,7242.0,0.03
7066,SO-20250201-002,2025-02-01,2025,1,2,February,North America,USA,Ava Brooks,Online,Services,Consulting,Forecast Optimization,Blue Peak Energy,1,6210.0,3000.0,3210.0,0.0
7067,SO-20250201-003,2025-02-01,2025,1,2,February,LATAM,Mexico,Mia Sanchez,Online,Platform,Cloud,Data Platform Subscription,Urban Mobility Co,3,23805.0,12900.0,10905.0,0.0
